User,Accident [Y/N],Year,Folder Name,Video Name,Link,Video Length [sec],Pre collission [sec],Collission [sec],Post collission [sec],"Light conditions [Sunny, Cloudy, Rainy, Showy, Night]","Text on Video [NO, Upper Right corner, Upper Left Corner, Lower Right Corner, Lower Left Corner]",Camera Location (if shown),Day of accident (if shown),Time of collission (if shown),"Type of Accident [Rear ended, With object, T-bone, Other]",Camera Moved [Y/N],Camera Move Time [sec],Other Comments
Raysa,N,2018,20180711 SC Wesley Pkwy Intersection Crash,SCTV26--2018_07_11_07_36_27-2018_07_11_08_10_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665807602233,2010,NA,NA,NA,Cloudy,Upper Left Corner,North I-29 @ Bluff (SCTV26),NA,NA,NA,N,NA,
Raysa,N,2018,20180711 SC Wesley Pkwy Intersection Crash,SCTV10--2018_07_11_07_36_26-2018_07_11_08_10_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665804758909,2010,NA,NA,NA,Cloudy,Upper Left Corner,East I-29 @ Wesley Parkway (SCTV10),NA,NA,NA,Y,670,"Camera does not show accident, just rescue vehicles and two vehicles that apparently collided"
Raysa,N,2018,20180711 SC Wesley Pkwy Intersection Crash,SCTV19--2018_07_11_07_36_26-2018_07_11_08_10_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665807695671,2004,NA,NA,NA,Cloudy,Upper Left Corner,East Gordon Dr. @ Nebraska St. (SCTV19),NA,NA,NA,N,NA,
Raysa,N,2018,20180711 DM I-80 EB @ E 14th St Crash,DMTV24--2018_07_11_11_36_50-2018_07_11_11_59_45.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665811813774,1374,NA,NA,NA,Sunny,Upper Left Corner,West I-35/80 @ E 14th (DMTV24),NA,NA,NA,Y,66,"Camera does not show accident, just control traffic and rescue vehicles as people on the shore"
Raysa,Y,2018,20180710 CR US 30 W of I-380 Work Zone Crash,CRTV04--2018_07_10_08_02_42-2018_07_10_10_00_19.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665808720073,7055,15,16,26,Sunny,Upper Left Corner,West I-380 @ US 30 (CRTV04),"7,10,2018",7:56:45,Other: Slip-and-slide,Y,315,The camera shows the moment of the accident. The crashed vehicle lasts about 10 seconds circling the pavement until it stops on the island with the 4 tires facing up.
Raysa,Y,2018,20180710 CR US 30 W of I-380 Work Zone Crash,CRTV04--2018_07_10_08_02_43-2018_07_10_08_04_03.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665811302907,78,15,16,26,Sunny,Upper Left Corner,West I-380 @ US 30 (CRTV04),"7,10,2018",7:56:45,Other: Slip-and-slide,N,NA,
Raysa,Y,2018,20180711 DM I-35 NB @ MM 93 Work Zone Crash,IWZ3183--2018_07_11_17_20_06-2018_07_11_18_19_12.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665806651648,3537,NA,40,NA,Sunny,Upper Left Corner,N I-35 @ N of 1st (IWZ3183),"7,11,2018",17:13:38,Rear ended,Y,281,The distance from the camera does not allow to determine the pre collision time neither post collision time
Raysa,N,2018,20180630 CB I-480 at I-29 Crash,CBTV21--2018_06_30_06_14_20-2018_06_30_08_19_21.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665805962374,7488,NA,NA,NA,Cloudy,Upper Left Corner,West I-29 @ 35th St (CBTV21),NA,NA,NA,N,NA,
Raysa,N,2018,20180630 CB I-480 at I-29 Crash,CBTV20--2018_06_30_06_11_33-2018_06_30_08_16_33.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665810101492,7488,NA,NA,NA,Cloudy,Upper Left Corner,West I-480 @ Mo River Bridge (CBTV20),NA,NA,NA,Y,3722,Camera moves from West to North
Raysa,N,2018,20180630 CB I-480 at I-29 Crash,CBTV18--2018_06_30_06_14_44-2018_06_30_08_19_45.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665808869545,7486,NA,NA,NA,Sunny,Upper Left Corner,South I-29 @ 9th Ave (CBTV18),NA,NA,NA,Y,3812,camera zooms in to the bridge
Raysa,Y,2018,20180630 CB I-480 at I-29 Crash,CBTV19--2018_06_30_06_32_12-2018_06_30_07_37_12.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665805956278,3885,NA,NA,1708,Sunny,Upper Left Corner,West I-480 EB @ I-29 NB (CBTV19),30/6/2018,NA,NA,Y,2252,Camera does not show pre-collision neither collision times. The bridge is blocking the view of the camera on a section of road
Raysa,Y,2018,20180630 CB I-480 at I-29 Crash,CBTV19--2018_06_30_06_12_12-2018_06_30_08_17_13.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665805921275,7477,NA,NA,2908,Sunny,Upper Left Corner,West I-480 EB @ I-29 NB (CBTV19),NA,NA,NA,N,3446,Camera does not show pre-collision neither collision times. The bridge is blocking the view of the camera on a section of road
Angel,Y,2018,20180508 Henry County Work Zone Truck-Car Crash,IWZ3146--2018_05_08_16_33_13-2018_05_08_17_55_01.mov,IWZ3146--2018_05_08_16_33_13-2018_05_08_17_55_01.mov,4861,25,29,32,Sunny,Upper left corner,N US 218/27,"5,08,2018",16:29:46,Rear ended,N,,accident far away in the video
Angel,N,2018,20180508 Henry County Work Zone Truck-Car Crash,IWZ3146--2018_05_08_16_33_13-2018_05_08_16_34_21.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665783037862,63,25,29,32,Sunny,Upper left corner,N US 218/27,"5,08,2018",16:29:46,Rear ended,N,,accident far away in the video
Angel,N,2018,20180508 Decatur County I-35 Work Zone Semi Crash,IWZ3105--2018_05_08_12_35_24-2018_05_08_13_55_23.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665777482885,4747,,,,Sunny,Upper left corner,North I-35 @ MM 10,"8,05,2018",,,Y,2894,several cameras in the video. moment of accident is not seen in the video
Angel,N,2018,20180508 Decatur County I-35 Work Zone Semi Crash,IWZ3189--2018_05_08_13_03_40-2018_05_08_13_30_20.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665780038680,1592,,,,Sunny,Upper left corner,North I-35 @ MM 10,"8,05,2018",,,Y,1328,several cameras in the video. moment of accident is not seen in the video
Angel,N,2018,20180508 DM I-35 NB 97 MM Semi Crash,DMTV62--2018_05_08_12_07_48-2018_05_08_12_08_31.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665777858318,41,,,,Sunny,Upper left corner,North I-35 08,,,,N,,
Angel,Y,2018,20180421 DM I-35 near NE 36th Ankeny WorkZone Bus Crash,20180421 DMTV60 I-35 94 MM Bus Crash (Long).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665778478774,7131,63,78,82,Cloudy,Upper left corner,North I-35 08,,,Rear ended,Y,250,multiple accident
Angel,N,2018,20180421 DM I-35 near NE 36th Ankeny WorkZone Bus Crash,20180421 IWZ3183 I-35 @ 94 MM Bus Crash (Van at Exit 92-2).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665778209984,4378,,,,Cloudy,Upper left corner,S I-80/35,"5,21,2018",,,Y,9,
Angel,N,2018,20180421 DM I-35 near NE 36th Ankeny WorkZone Bus Crash,20180421 DMTV61 I-35 94 MM Bus Crash (Queue).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665778350695,7305,,,,Cloudy,Upper left corner,South I-35 NB @ NE 36th St,,,,Y,664,congested traffic
Angel,N,2018,20180421 DM I-35 near NE 36th Ankeny WorkZone Bus Crash,20180421 IWZ3183 I-35 @ 94 MM Bus Crash (Van at Exit 92-1).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665777121792,324,,,,Sunny,Upper left corner,I-80/35,,,,Y,73,
Angel,Y,2018,20180421 DM I-35 near NE 36th Ankeny WorkZone Bus Crash,20180421 DMTV60 I-35 94 MM Bus Crash (Short).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665782574441,299,64,78,84,cloudy,Upper left corner,South I-35 94,,,Rear ended,Y,251,
Angel,N,2018,20180430 CB I-80 Truck Rollover - WorkZone Accident,IWZ3190 - 4AG_4-30-2018_5-32-53 PM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665779025886,8204,,,,cloudy,Upper left corner,I-80,,,,N,,video shows no movement
Angel,N,2018,20180430 CB I-80 Truck Rollover - WorkZone Accident,IWZ3142 - 4AG_4-30-2018_4-28-54 PM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665776656313,10489,,,,Sunny,Upper left corner,East I-80,,,,N,,video shows no movement
Angel,N,2018,20180424 DM I80 I35 at eastmix accident,DMTV24--2018_04_24_15_52_44-2018_04_24_16_27_43.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665776253759,2097,,,,cloudy,Upper left corner,East I-35/80 @ E 14th,,,,N,,
Angel,N,2018,20180426 DM I235 at MM 105.9 high speed crash,DMTV64--2018_04_26_02_08_05-2018_04_26_02_10_20.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665778243033,133,,,,Night,Upper left corner,North I-35,,,,Y,96,very dark
Angel,N,2018,20180426 DM I235 at MM 105.9 high speed crash,DMTV37--2018_04_26_02_01_36-2018_04_26_02_03_22.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665781445105,105,,,,Night,Upper left corner,South I-35 SB @ Corp Woods,,,,N,,
Angel,N,2018,20180426 DM I235 at MM 105.9 high speed crash,DMTV15--2018_04_26_01_59_56-2018_04_26_02_00_29.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665783665236,31,,,,Night,Upper left corner,East i-235,,,,N,,
Angel,N,2018,20180426 DM I235 at MM 105.9 high speed crash,DMTV14--2018_04_26_01_56_28-2018_04_26_01_58_03.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665781023165,89,,,,Night,Upper left corner,East I-235 @ Polk Blvd,,,,N,,
Angel,N,2018,20180426 DM I235 at MM 105.9 high speed crash,DMTV06--2018_04_26_01_58_49-2018_04_26_02_00_19.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665777475954,89,,,,Night,Upper left corner,East I-235 @ Overpass,,,,N,,
Angel,N,2018,20180426 DM I235 at MM 105.9 high speed crash,DMTV02--2018_04_26_01_59_26-2018_04_26_02_01_49.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665779987221,140,,,,Night,Upper left corner,East I-235 @ Overpass,,,,N,,
Angel,N,2018,20180426 QC I-80 292 MM Guard Cable Crash,QCTV17--2018_04_26_11_18_25-2018_04_26_11_18_57.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665783726734,31,,,,Sunny,Upper left corner,West I-80 @ Northwest Blvd,,,,N,,
Angel,N,2018,20180424 DM I80 at East Mixmaster accident,DMTV87--2018_04_24_15_52_15-2018_04_24_16_27_13.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665781651434,2090,,,,Sunny,Upper left corner,North I-35/I-80,,,,N,,
Angel,N,2018,20180424 DM I80 at East Mixmaster accident,DMTV69--2018_04_24_15_54_25-2018_04_24_16_29_25.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665777934778,2088,,,,Sunny,Upper left corner,South I-35,,,,N,,
Angel,N,2018,20180423 SC I29 at singing hills accident,SCTV04--2018_04_23_13_41_22-2018_04_23_14_16_21.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665784686057,2096,,,,Sunny,Upper left corner,North I-29 @ Singing Hils Blvd,,,,N,,
Angel,N,2018,20180417 DM I35 at 2nd ave accident,DMTV24--2018_04_17_08_12_23-2018_04_17_08_37_21.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665784281102,1496,,,,Sunny,Upper left corner,West I-35/80 @ E 14th,,,,Y,284,Video does not show time of accident
Angel,N,2018,20180417 DM I35 at 2nd ave accident,DMTV23--2018_04_17_08_12_11-2018_04_17_08_37_09.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665782964381,1493,,,,Sunny,Upper left corner,East I-35/80 @ 2nd avenue,,,,Y,892,Video does not show time of accident
Angel,N,2018,20180414 DM I80I35 at Morningstar Accident,IWZ3158--2018_04_14_18_02_07-2018_04_14_18_47_05.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665780494812,2691,,,,Rainy,Upper left corner,West I-35/80 @ NW26TH,,,,Y,2007,video blur due to rain
Angel,N,2018,20180414 DM I80I35 at Morningstar Accident,IWZ3158--2018_04_13_18_02_04-2018_04_13_18_47_02.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665778719993,2693,,,,Cloudy,Upper left corner,West I-35/80 WB @ NW26TH,,,,N,,
Angel,N,2018,20180317 DM I80 EB to I35 NB Vehicle Accident,DMTV88--2018_03_17_18_13_17-2018_03_17_19_03_16.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665782094390,2995,,,,Cloudy,Upper left corner,North I-35/I-80,,,,Y,993,
Angel,N,2018,20180317 DM I80 EB to I35 NB Vehicle Accident,DMTV01--2018_03_17_18_13_12-2018_03_17_19_03_11.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665777202290,2997,,,,Cloudy,Upper left corner,South I-35/I-80,,,,Y,686,
Angel,N,2018,20180317 DM I80 EB to I35 NB Vehicle Accident/20180321-22 Ankeny MVD Parking lot,DMTV53--2018_03_22_05_30_11-2018_03_22_05_49_10.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665781145239,1135,,,,Night,Upper left corner,East I-35 Overpass,,,,N,,
Angel,N,2018,20180317 DM I80 EB to I35 NB Vehicle Accident/20180321-22 Ankeny MVD Parking lot,DMTV53--2018_03_21_05_05_35-2018_03_21_05_19_03.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665775497374,805,,,,Night,Upper left corner,East I-35/I-80,,,,Y,712,
Angel,N,2018,20180329 CB I-29 SB incident,CBTV18--2018_03_29_10_30_56-2018_03_29_11_00_32.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665774031528,1774,,,,Sunny,Upper left corner,North I-29 @ 9th Ave,,,,Y,455,
Angel,N,2018,20180406 CB I-29N to I-80W Ramp Rollover Crash,CBTV57--2018_04_06_06_15_00-2018_04_06_06_15_47.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665775089527,45,,,,Night,Upper left corner,West I-80 @ East I-29,,,,N,,
Angel,N,2018,20180405 AM I-35 N Work Zone Crash,IWZ3159--2018_04_05_08_40_16-2018_04_05_08_42_45.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665782894878,148,,,,Sunny,Upper left corner,South I-35 SB,,,,N,,
Angel,N,2018,20180405 AM I-35 N Work Zone Crash,IWZ3159--2018_04_05_08_40_15-2018_04_05_08_40_57.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665780297062,41,,,,Sunny,Upper left corner,South I-35 SB,,,,N,,
Angel,N,2018,20180405 AM I-35 N Work Zone Crash,AMTV04--2018_04_05_08_39_59-2018_04_05_08_41_07.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665776651086,64,,,,Sunny,Upper left corner,North I-35 NB @ MM 108,,,,N,,
Angel,N,2018,20180326 DM I-35 N 95 MM Secondary Crash,DMTV61--2018_03_26_11_37_40-2018_03_26_11_38_41.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665773529539,59,,,,Rainy,upper left corner,North I-35 NB @ NE 36TH St,,,,N,,
Angel,N,2018,20180313 Ames I35 at US30 Car Crash,AMTV07--2018_03_13_06_20_57-2018_03_13_07_35_55.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665775493074,4492,,,,Night,upper left corner,South I-35 NB @ us 30,,,,N,,
Angel,N,2018,20180313 Ames I35 at US30 Car Crash,AMTV06--2018_03_13_06_20_57-2018_03_13_07_35_55.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665779535525,4493,,,,Night,upper left corner,North I-35 @ US 30,,,,N,,
Angel,N,2018,20180314 AM I-35 NB 108 MM Crash,AMTV04--2018_03_14_14_44_54-2018_03_14_15_33_29.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665782516279,2914,,,,Sunny,upper left corner,North I-35 NB @ MM 108,,,,Y,423,
Angel,N,2018,20180217 I-380 Multiple Crash,CRTV04--2018_02_17_10_55_58-2018_02_17_14_10_57.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665780023652,11694,,,,Snowy,Upper left corner,East I-380 @ US 30,,,,Y,2633,
Angel,N,2018,20180217 I-380 Multiple Crash,CRTV03--2018_02_17_10_55_57-2018_02_17_13_55_57.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665776308555,10794,,,,Snowy,Upper left corner,South I-380 @ 76th Ave,,,,Y,2614,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV71-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665569635348,3600,,,,Night,No,West I-235 @ University BVD,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV43-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665567104191,3600,,,,Night,No,I-35 / 80,,,,Y,3249,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV08-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665562160818,3600,,,,Night,No,I-235 @ 7TH ST,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV88-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665566625785,3601,,,,Night,No,I-35 / I-80 Rmap @ NE M1Master,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV46-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665562567760,3600,,,,Night,No,North 163 University @ Hicksory,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV89-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665563257153?sb=/details,3595,,,,Night,No,West I-80 @East 14th ST,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV58-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665565295326?sb=/details,3602,,,,Night,No,West I-80 @NE Mixmaster,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV30-2020-03-10_01h02min00s000ms_Trim.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665563638323?sb=/details,2201,,,,Night,No,North US 65 @ Army Post Rd,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV24-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665564238894?sb=/details,3600,,,,Night,No,West I-35 / 80 @ E 14TH,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV28-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665563599923?sb=/details,3600,,,,Night,No,North US 65 @ University,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV29-2020-03-10_Trim.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665563428470?sb=/details,1790,,,,Sunny,No,South US 65 @ Vandalia,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV29-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665562081130?sb=/details,3601,,,,Night,No,South US 65 @ Vandalia,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV15-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665566321652?sb=/details,3600,,,,Night,No,West I-235 @ 63rd ST,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV22-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665565808712?sb=/details,3601,,,,Night,No,West I-35 / 80 @ Merle Hay,,,,Y,3001,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV23-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665561189932?sb=/details,3601,,,,Night,No,East I-35 / 80 @ 2nd Ave,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV21-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665564661864?sb=/details,3601,,,,Night,Upper Left Corner,East I-35 / 80 @ 86th st,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV27-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665561666490?sb=/details,3602,,,,Night,Upper Left Corner,North US 65 @ NE 46th AVE,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV16-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665564808152?sb=/details,3601,,,,Night,Upper Left Corner,West I-235 @ 22nd ST,,,,Y,2826,A vehicle with problems stops in the right side of the hwy.
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV13-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665561402291?sb=/details,3601,,,,Night,Upper Left Corner,East I-235 @ 42nd St,,,,Y,2320,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV14-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665561283690?sb=/details,3600,,,,Night,Upper Left Corner,West I-235 @Polk Blvd,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV11-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665560047481?sb=/details,3601,,,,Night,Upper Left Corner,West 235 EB @ 28th St,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV12-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665565068009?sb=/details,3600,,,,Night,Upper Left Corner,East I-235 @ 31st St,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV07-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665559144849?sb=/details,3600,,,,Night,Upper Left Corner,West I-235 @ 2nd Street,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV09-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665556421308?sb=/details,3600,,,,Night,Upper Left Corner,West I-235 @ Keo Way,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV10-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665559587872?sb=/details,3600,,,,Night,Upper Left Corner,West I-235 @ MLK Jr PKWY,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV06-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665559883729?sb=/details,3600,,,,Night,Upper Left Corner,West I-235 @ 12th St,,,,N,,
Angel,N,2020,20200310 DM US 65 Pleasant Hill Debris Crash,DMTV03-2020-03-10_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665559562161?sb=/details,3600,,,,Night,Upper Left Corner,North I-235 @ Gufne AVE,,,,N,,
